,station,sensor_type,value,data_flag,units,date,month,year,name,Latitude,Longitude,River_Basin,HR_NAME,capacity
266,HVS,STORAGE,579600, ,AF,2006-09-01,9.0,2006.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
267,HVS,STORAGE,555000, ,AF,2006-10-01,10.0,2006.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
268,HVS,STORAGE,577200, ,AF,2006-11-01,11.0,2006.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
269,HVS,STORAGE,565600, ,AF,2006-12-01,12.0,2006.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
270,HVS,STORAGE,584500, ,AF,2007-01-01,1.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
271,HVS,STORAGE,574500, ,AF,2007-02-01,2.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
272,HVS,STORAGE,542200, ,AF,2007-03-01,3.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
273,HVS,STORAGE,562200, ,AF,2007-04-01,4.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
274,HVS,STORAGE,571100, ,AF,2007-05-01,5.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
275,HVS,STORAGE,590900, ,AF,2007-06-01,6.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
276,HVS,STORAGE,585800, ,AF,2007-07-01,7.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
277,HVS,STORAGE,586800, ,AF,2007-08-01,8.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
278,HVS,STORAGE,585400, ,AF,2007-09-01,9.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
279,HVS,STORAGE,575700, ,AF,2007-10-01,10.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
280,HVS,STORAGE,566400, ,AF,2007-11-01,11.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
281,HVS,STORAGE,573400, ,AF,2007-12-01,12.0,2007.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
282,HVS,STORAGE,556900, ,AF,2008-01-01,1.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
283,HVS,STORAGE,555000, ,AF,2008-02-01,2.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
284,HVS,STORAGE,550800, ,AF,2008-03-01,3.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
285,HVS,STORAGE,551300, ,AF,2008-04-01,4.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
286,HVS,STORAGE,565800, ,AF,2008-05-01,5.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
287,HVS,STORAGE,596300, ,AF,2008-06-01,6.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
288,HVS,STORAGE,592000, ,AF,2008-07-01,7.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
289,HVS,STORAGE,577400, ,AF,2008-08-01,8.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
290,HVS,STORAGE,590500, ,AF,2008-09-01,9.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
291,HVS,STORAGE,583700, ,AF,2008-10-01,10.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
292,HVS,STORAGE,552800, ,AF,2008-11-01,11.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
293,HVS,STORAGE,571300, ,AF,2008-12-01,12.0,2008.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
294,HVS,STORAGE,557600, ,AF,2009-01-01,1.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
295,HVS,STORAGE,555000, ,AF,2009-02-01,2.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
296,HVS,STORAGE,544200, ,AF,2009-03-01,3.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
297,HVS,STORAGE,556500, ,AF,2009-04-01,4.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
298,HVS,STORAGE,594500, ,AF,2009-05-01,5.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
299,HVS,STORAGE,593800, ,AF,2009-06-01,6.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
300,HVS,STORAGE,589500, ,AF,2009-07-01,7.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
301,HVS,STORAGE,582100, ,AF,2009-08-01,8.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
302,HVS,STORAGE,583700, ,AF,2009-09-01,9.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
303,HVS,STORAGE,564100, ,AF,2009-10-01,10.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
304,HVS,STORAGE,580600, ,AF,2009-11-01,11.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
305,HVS,STORAGE,572600, ,AF,2009-12-01,12.0,2009.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
306,HVS,STORAGE,567500, ,AF,2010-01-01,1.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
307,HVS,STORAGE,597300, ,AF,2010-02-01,2.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
308,HVS,STORAGE,548000, ,AF,2010-03-01,3.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
309,HVS,STORAGE,563900, ,AF,2010-04-01,4.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
310,HVS,STORAGE,591800, ,AF,2010-05-01,5.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
311,HVS,STORAGE,596100, ,AF,2010-06-01,6.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
312,HVS,STORAGE,592400, ,AF,2010-07-01,7.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
313,HVS,STORAGE,591800, ,AF,2010-08-01,8.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
314,HVS,STORAGE,583900, ,AF,2010-09-01,9.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
315,HVS,STORAGE,560200, ,AF,2010-10-01,10.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
316,HVS,STORAGE,602200, ,AF,2010-11-01,11.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
317,HVS,STORAGE,572300, ,AF,2010-12-01,12.0,2010.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
318,HVS,STORAGE,581900, ,AF,2011-01-01,1.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
319,HVS,STORAGE,550100, ,AF,2011-02-01,2.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
320,HVS,STORAGE,566600, ,AF,2011-03-01,3.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
321,HVS,STORAGE,581200, ,AF,2011-04-01,4.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
322,HVS,STORAGE,590500, ,AF,2011-05-01,5.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
323,HVS,STORAGE,593200, ,AF,2011-06-01,6.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
324,HVS,STORAGE,574900, ,AF,2011-07-01,7.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
325,HVS,STORAGE,584300, ,AF,2011-08-01,8.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
326,HVS,STORAGE,582500, ,AF,2011-09-01,9.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
327,HVS,STORAGE,585400, ,AF,2011-10-01,10.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
328,HVS,STORAGE,579400, ,AF,2011-11-01,11.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
329,HVS,STORAGE,567100, ,AF,2011-12-01,12.0,2011.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
330,HVS,STORAGE,537100, ,AF,2012-01-01,1.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
331,HVS,STORAGE,553900, ,AF,2012-02-01,2.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
332,HVS,STORAGE,563000, ,AF,2012-03-01,3.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
333,HVS,STORAGE,565400, ,AF,2012-04-01,4.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
334,HVS,STORAGE,602000, ,AF,2012-05-01,5.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
335,HVS,STORAGE,595700, ,AF,2012-06-01,6.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
336,HVS,STORAGE,584500, ,AF,2012-07-01,7.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
337,HVS,STORAGE,597700, ,AF,2012-08-01,8.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
338,HVS,STORAGE,587400, ,AF,2012-09-01,9.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
339,HVS,STORAGE,560700, ,AF,2012-10-01,10.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
340,HVS,STORAGE,605600, ,AF,2012-11-01,11.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
341,HVS,STORAGE,581200, ,AF,2012-12-01,12.0,2012.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
342,HVS,STORAGE,550200, ,AF,2013-01-01,1.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
343,HVS,STORAGE,580200, ,AF,2013-02-01,2.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
344,HVS,STORAGE,582500, ,AF,2013-03-01,3.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
345,HVS,STORAGE,572000, ,AF,2013-04-01,4.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
346,HVS,STORAGE,586800, ,AF,2013-05-01,5.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
347,HVS,STORAGE,594700, ,AF,2013-06-01,6.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
348,HVS,STORAGE,588700, ,AF,2013-07-01,7.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
349,HVS,STORAGE,589900, ,AF,2013-08-01,8.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
350,HVS,STORAGE,603800, ,AF,2013-09-01,9.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
351,HVS,STORAGE,560300, ,AF,2013-10-01,10.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
352,HVS,STORAGE,578300, ,AF,2013-11-01,11.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
353,HVS,STORAGE,587300, ,AF,2013-12-01,12.0,2013.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
354,HVS,STORAGE,531300, ,AF,2014-01-01,1.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
355,HVS,STORAGE,546900, ,AF,2014-02-01,2.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
356,HVS,STORAGE,582400, ,AF,2014-03-01,3.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
357,HVS,STORAGE,562100, ,AF,2014-04-01,4.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
358,HVS,STORAGE,582200, ,AF,2014-05-01,5.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
359,HVS,STORAGE,589300, ,AF,2014-06-01,6.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
360,HVS,STORAGE,578200, ,AF,2014-07-01,7.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
361,HVS,STORAGE,585200, ,AF,2014-08-01,8.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
362,HVS,STORAGE,581900, ,AF,2014-09-01,9.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
363,HVS,STORAGE,583200, ,AF,2014-10-01,10.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
364,HVS,STORAGE,550200, ,AF,2014-11-01,11.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
365,HVS,STORAGE,575700, ,AF,2014-12-01,12.0,2014.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
366,HVS,STORAGE,549200, ,AF,2015-01-01,1.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
367,HVS,STORAGE,584300, ,AF,2015-02-01,2.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
368,HVS,STORAGE,568200, ,AF,2015-03-01,3.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
369,HVS,STORAGE,577900, ,AF,2015-04-01,4.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
370,HVS,STORAGE,581700, ,AF,2015-05-01,5.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
371,HVS,STORAGE,589700, ,AF,2015-06-01,6.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
372,HVS,STORAGE,597200, ,AF,2015-07-01,7.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
373,HVS,STORAGE,579800, ,AF,2015-08-01,8.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
374,HVS,STORAGE,585800, ,AF,2015-09-01,9.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
375,HVS,STORAGE,580700, ,AF,2015-10-01,10.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
376,HVS,STORAGE,577700, ,AF,2015-11-01,11.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
377,HVS,STORAGE,571800, ,AF,2015-12-01,12.0,2015.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
378,HVS,STORAGE,559600, ,AF,2016-01-01,1.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
379,HVS,STORAGE,553800, ,AF,2016-02-01,2.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
380,HVS,STORAGE,552000, ,AF,2016-03-01,3.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
381,HVS,STORAGE,568600, ,AF,2016-04-01,4.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
382,HVS,STORAGE,597200, ,AF,2016-05-01,5.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
383,HVS,STORAGE,581500, ,AF,2016-06-01,6.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
384,HVS,STORAGE,595700, ,AF,2016-07-01,7.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
385,HVS,STORAGE,600100, ,AF,2016-08-01,8.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
386,HVS,STORAGE,589800, ,AF,2016-09-01,9.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
387,HVS,STORAGE,579400, ,AF,2016-10-01,10.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
388,HVS,STORAGE,559300, ,AF,2016-11-01,11.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
389,HVS,STORAGE,548800, ,AF,2016-12-01,12.0,2016.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
390,HVS,STORAGE,573200, ,AF,2017-01-01,1.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
391,HVS,STORAGE,566600, ,AF,2017-02-01,2.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
392,HVS,STORAGE,585800, ,AF,2017-03-01,3.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
393,HVS,STORAGE,576800, ,AF,2017-04-01,4.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
394,HVS,STORAGE,594200, ,AF,2017-05-01,5.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
395,HVS,STORAGE,586000, ,AF,2017-06-01,6.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
396,HVS,STORAGE,588000, ,AF,2017-07-01,7.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
397,HVS,STORAGE,592200, ,AF,2017-08-01,8.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
398,HVS,STORAGE,585400, ,AF,2017-09-01,9.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
399,HVS,STORAGE,564300, ,AF,2017-10-01,10.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
400,HVS,STORAGE,547600, ,AF,2017-11-01,11.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
401,HVS,STORAGE,577400,,AF,2017-12-01,12.0,2017.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
402,HVS,STORAGE,557600, ,AF,2018-01-01,1.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
403,HVS,STORAGE,539300, ,AF,2018-02-01,2.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
404,HVS,STORAGE,590000, ,AF,2018-03-01,3.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
405,HVS,STORAGE,569800, ,AF,2018-04-01,4.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
406,HVS,STORAGE,563500,,AF,2018-05-01,5.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
407,HVS,STORAGE,589900, ,AF,2018-06-01,6.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
408,HVS,STORAGE,588400, ,AF,2018-07-01,7.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
409,HVS,STORAGE,580100, ,AF,2018-08-01,8.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
410,HVS,STORAGE,571200, ,AF,2018-09-01,9.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
411,HVS,STORAGE,598400, ,AF,2018-10-01,10.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
412,HVS,STORAGE,582300, ,AF,2018-11-01,11.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
413,HVS,STORAGE,579700, ,AF,2018-12-01,12.0,2018.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
414,HVS,STORAGE,552400, ,AF,2019-01-01,1.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
415,HVS,STORAGE,553400, ,AF,2019-02-01,2.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
416,HVS,STORAGE,571100, ,AF,2019-03-01,3.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
417,HVS,STORAGE,577400, ,AF,2019-04-01,4.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
418,HVS,STORAGE,566600, ,AF,2019-05-01,5.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
419,HVS,STORAGE,592000, ,AF,2019-06-01,6.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
420,HVS,STORAGE,589100, ,AF,2019-07-01,7.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
421,HVS,STORAGE,582400, ,AF,2019-08-01,8.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
422,HVS,STORAGE,565200, ,AF,2019-09-01,9.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
423,HVS,STORAGE,599900, ,AF,2019-10-01,10.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
424,HVS,STORAGE,575600, ,AF,2019-11-01,11.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
425,HVS,STORAGE,601300, ,AF,2019-12-01,12.0,2019.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
426,HVS,STORAGE,583100, ,AF,2020-01-01,1.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
427,HVS,STORAGE,551900, ,AF,2020-02-01,2.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
428,HVS,STORAGE,582800, ,AF,2020-03-01,3.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
429,HVS,STORAGE,543400, ,AF,2020-04-01,4.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
430,HVS,STORAGE,568800, ,AF,2020-05-01,5.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
431,HVS,STORAGE,570800, ,AF,2020-06-01,6.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
432,HVS,STORAGE,577100, ,AF,2020-07-01,7.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
433,HVS,STORAGE,572100, ,AF,2020-08-01,8.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
434,HVS,STORAGE,572100, ,AF,2020-09-01,9.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
435,HVS,STORAGE,553900, ,AF,2020-10-01,10.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
436,HVS,STORAGE,575700, ,AF,2020-11-01,11.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
437,HVS,STORAGE,570500, ,AF,2020-12-01,12.0,2020.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
438,HVS,STORAGE,551200, ,AF,2021-01-01,1.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
439,HVS,STORAGE,577700, ,AF,2021-02-01,2.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
440,HVS,STORAGE,571600, ,AF,2021-03-01,3.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
441,HVS,STORAGE,574200, ,AF,2021-04-01,4.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
442,HVS,STORAGE,580800, ,AF,2021-05-01,5.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
443,HVS,STORAGE,589800, ,AF,2021-06-01,6.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
444,HVS,STORAGE,590700, ,AF,2021-07-01,7.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
445,HVS,STORAGE,584500, ,AF,2021-08-01,8.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
446,HVS,STORAGE,570600, ,AF,2021-09-01,9.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
447,HVS,STORAGE,581000, ,AF,2021-10-01,10.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
448,HVS,STORAGE,587200, ,AF,2021-11-01,11.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
449,HVS,STORAGE,563600, ,AF,2021-12-01,12.0,2021.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
450,HVS,STORAGE,567300, ,AF,2022-01-01,1.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
451,HVS,STORAGE,549600, ,AF,2022-02-01,2.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
452,HVS,STORAGE,562800, ,AF,2022-03-01,3.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
453,HVS,STORAGE,580400, ,AF,2022-04-01,4.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
454,HVS,STORAGE,567000, ,AF,2022-05-01,5.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
455,HVS,STORAGE,593200, ,AF,2022-06-01,6.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
456,HVS,STORAGE,576200, ,AF,2022-07-01,7.0,2022.0,LAKE HAVASU,34.317,-114.156,COLORADO R,Colorado River,648000.0
