,date,HR_NAME,stn_id,year,semester,Unnamed: 0_x,wlm_rpe,wlm_gse,gwe,gse_gwe,Unnamed: 0_y,latitude,longitude,gse,rpe,well_depth,index_right,OBJECTID,Shape__Are,Shape__Len,month,day,gwchange,pctl_gwchange,half_gwchange,cumgwchange,pctl_cumgwchange,pctl_gwelev,reporting,stat,pctl_gwchange_corr,pctl_cumgwchange_corr,reporting2
555,2017-09-30,San Francisco Bay,48659.5,2017.0,2.0,2262102.5,102.215,102.355,59.6475,-29.674999999999997,38729.5,37.668,-122.106225,102.855,102.82849999999999,236.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,1.5199999999999925,0.7058823529411765,0.7599999999999962,2.3637499999999996,0.8,0.8110119047619048,1.0,median,0.8293413173652695,0.9348802395209581,412
565,2018-03-31,San Francisco Bay,47815.5,2018.0,1.0,2266578.0,103.65,103.75,70.73,-26.4,38843.0,37.68039,-122.11461,104.68,104.815,242.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,-0.9699999999999989,0.4,-0.48499999999999943,1.5500000000000007,0.6666666666666667,0.6333333333333334,1.0,median,0.2687125748502994,0.7529940119760479,416
575,2018-09-30,San Francisco Bay,48662.0,2018.0,2.0,2262238.5,103.095,102.68,64.775,-28.8,38733.0,37.66861,-122.12289,103.407,103.38,235.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,-0.5399999999999991,0.4375,-0.2699999999999996,0.9524999999999997,0.5882352941176471,0.7000000000000001,1.0,median,0.3562874251497006,0.594311377245509,441
585,2019-03-31,San Francisco Bay,48715.5,2019.0,1.0,2263207.5,103.65,103.5535,72.875,-21.855,38758.5,37.673055000000005,-122.122895,104.68,104.815,235.5,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,1.5775000000000006,0.7166666666666667,0.7887500000000003,1.9424999999999948,0.75,0.8454907161803713,1.0,median,0.8473053892215568,0.8667664670658682,448
595,2019-09-30,San Francisco Bay,48728.0,2019.0,2.0,2262525.5,103.095,102.68,61.67,-28.255000000000003,38740.0,37.66989,-122.14306,103.407,103.38,235.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,0.40499999999999936,0.5882352941176471,0.20249999999999968,2.120000000000001,0.7965517241379311,0.7857142857142857,1.0,median,0.6339820359281437,0.9244011976047904,463
605,2020-03-31,San Francisco Bay,48657.5,2020.0,1.0,2243896.0,99.92,99.92,63.754999999999995,-25.1475,38380.5,37.622285000000005,-122.10384,99.92,99.92,230.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,-2.8039999999999994,0.26666666666666666,-1.4019999999999997,0.8962500000000038,0.5962962962962963,0.5,1.0,median,0.07035928143712575,0.6032934131736527,420
615,2020-09-30,San Francisco Bay,48662.0,2020.0,2.0,2243694.0,99.11,98.61,47.72,-30.11,38379.0,37.60631,-122.11283,98.399,98.3,235.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,-2.4750000000000005,0.28571428571428575,-1.2375000000000003,-0.23999999999999844,0.46666666666666673,0.46153846153846156,1.0,median,0.09281437125748503,0.37574850299401197,431
625,2021-03-31,San Francisco Bay,48731.0,2021.0,1.0,2243950.0,101.47,100.77,52.95,-29.72,38381.0,37.6223,-122.11639,101.47,101.47,240.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,-2.530000000000001,0.2,-1.2650000000000006,-1.4875000000000007,0.17241379310344826,0.2,1.0,median,0.023203592814371257,0.04116766467065868,425
635,2021-09-30,San Francisco Bay,52338.0,2021.0,2.0,2259450.0,114.92,114.9,56.04,-36.54,38649.0,37.66044,-121.98862,114.85,114.95,200.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,-2.8000000000000114,0.2222222222222222,-1.4000000000000057,-2.450000000000003,0.13333333333333333,0.2,1.0,median,0.03293413173652695,0.030688622754491017,803
645,2022-03-31,San Francisco Bay,52717.0,2022.0,1.0,2257954.0,118.0,117.0,61.18,-31.68,38614.0,37.65507,-121.98504,117.0,117.0,210.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,-0.07749999999999879,0.5,-0.038749999999999396,-2.3099999999999996,0.16666666666666669,0.20689655172413793,1.0,median,0.49925149700598803,0.036676646706586824,793
655,2022-09-30,San Francisco Bay,52530.5,2022.0,2.0,2258007.0,109.35,108.93,52.5,-39.004999999999995,38615.5,37.655150000000006,-121.990805,108.93,109.35,210.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,-0.6099999999999994,0.46666666666666673,-0.3049999999999997,-0.6549999999999994,0.18181818181818185,0.2,1.0,median,0.437874251497006,0.04640718562874251,796
665,2023-03-31,San Francisco Bay,51524.0,2023.0,1.0,2259452.0,120.7,120.49,79.33500000000001,-24.67,38650.0,37.66044,-121.98308,120.49,120.7,210.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,4.684999999999994,0.9074074074074074,2.342499999999997,0.9850000000000065,0.33333333333333337,0.75,1.0,median,0.9970059880239521,0.1631736526946108,773
675,2023-09-30,San Francisco Bay,52305.0,2023.0,2.0,2239637.5,141.04000000000002,141.46,79.315,-27.759999999999998,38266.0,37.596,-121.97360499999999,141.46,141.04000000000002,200.0,6.0,18.0,18813803191.07342,1019624.4816192364,9.0,30.0,6.299999999999999,0.9210526315789475,3.1499999999999995,3.594999999999999,0.660919540229885,0.7692307692307692,1.0,median,1.0,0.7335329341317365,708
684,2024-03-31,San Francisco Bay,40046.0,2024.0,1.0,2354054.0,49.389,49.389,28.671,-19.959,40375.0,38.1842,-122.4391,49.389,49.389,120.0,6.0,18.0,18813803191.07342,1019624.4816192364,3.0,31.0,-2.608999999999998,0.1851851851851852,-1.304499999999999,-0.12500000000000178,0.26666666666666666,0.2142857142857143,1.0,median,0.012724550898203593,0.09505988023952096,13
6,1990-03-31,San Joaquin River,13930.0,1990.0,1.0,2178421.0,135.62,134.77,78.14,-70.0,37063.0,37.3952,-120.88383,134.77,135.62,230.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,,,,,,0.7407407407407408,1.0,median,,,1351
16,1990-09-30,San Joaquin River,13831.0,1990.0,2.0,2130055.0,128.2,127.42,83.96000000000001,-49.1,36375.0,37.318,-120.8188,127.4,127.92,231.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,,,,,,0.5882352941176471,1.0,median,,,1921
26,1991-03-31,San Joaquin River,13907.5,1991.0,1.0,2194857.5,123.05,122.285,76.025,-64.95,37269.0,37.43341,-120.89278999999999,122.235,123.005,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-4.0,0.25,-2.0,-2.0,0.5000000000000001,0.5,1.0,median,0.05538922155688623,0.47979041916167664,1742
36,1991-09-30,San Joaquin River,13839.0,1991.0,2.0,2139321.5,127.315,126.20500000000001,73.695,-60.0,36514.5,37.33244,-120.8491,125.535,127.01,235.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-2.0999999999999996,0.34166666666666673,-1.0499999999999998,-2.3999999999999986,0.4444444444444444,0.46153846153846156,1.0,median,0.1751497005988024,0.344311377245509,1856
46,1992-03-31,San Joaquin River,13596.0,1992.0,1.0,2188768.0,137.56,137.25,75.825,-69.2,37202.0,37.41515,-120.8527,136.56,137.06,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.5,0.5188746438746439,-0.25,-2.5,0.4,0.4545454545454546,1.0,median,0.5299401197604791,0.27020958083832336,1726
56,1992-09-30,San Joaquin River,13430.0,1992.0,2.0,2192919.0,133.75,132.42,67.36,-74.0,37232.0,37.4257,-120.85481,132.42,133.21,232.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.8999999999999773,0.375,-0.9499999999999886,-3.400000000000002,0.35714285714285715,0.33333333333333337,1.0,median,0.22080838323353294,0.19086826347305388,1745
66,1993-03-31,San Joaquin River,13575.0,1993.0,1.0,2168403.0,138.39,137.41,76.16,-68.0,37021.0,37.3902,-120.846,137.37,138.27,237.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.8000000000000114,0.5,-0.4000000000000057,-3.55,0.31578947368421056,0.38888888888888884,1.0,median,0.49925149700598803,0.13248502994011976,1757
76,1993-09-30,San Joaquin River,13444.0,1993.0,2.0,2185505.0,133.14,132.41,69.36,-71.1,37158.0,37.4088,-120.8571,132.36,132.42,237.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,2.099999999999997,0.7777777777777777,1.0499999999999985,-2.1249999999999982,0.4444444444444444,0.5333333333333333,1.0,median,0.9244011976047904,0.344311377245509,1733
86,1994-03-31,San Joaquin River,13452.5,1994.0,1.0,2161684.5,127.36500000000001,127.33,76.405,-62.95,36883.5,37.37405,-120.83295000000001,126.865,127.315,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,1.0,0.6578947368421053,0.5,-0.9499999999999993,0.4375,0.4743421052631579,1.0,median,0.7327844311377245,0.33308383233532934,1820
96,1994-09-30,San Joaquin River,13837.0,1994.0,2.0,2137231.0,129.8,128.41,75.16,-62.5,36458.0,37.3291,-120.8316,128.04,129.28,231.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.700000000000001,0.375,-0.8500000000000005,-1.9000000000000004,0.3846153846153846,0.3666666666666667,1.0,median,0.22080838323353294,0.2440119760479042,1997
106,1995-03-31,San Joaquin River,13563.5,1995.0,1.0,2165062.5,134.28500000000003,133.345,71.865,-68.55,36939.5,37.3818,-120.82185,132.775,133.945,236.5,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,0.0,0.5625,0.0,-2.1999999999999993,0.375,0.4444444444444444,1.0,median,0.6017964071856288,0.2275449101796407,1736
116,1995-09-30,San Joaquin River,13592.0,1995.0,2.0,2214801.0,125.37,124.52,63.39,-77.0,37572.0,37.4963,-120.8827,124.82,125.52,236.5,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,2.249999999999993,0.75,1.1249999999999964,-0.5749999999999993,0.5454545454545455,0.6,1.0,median,0.8937125748502994,0.5284431137724551,1507
126,1996-03-31,San Joaquin River,13828.5,1996.0,1.0,2139647.5,128.35500000000002,127.39,80.17500000000001,-56.0,36519.5,37.3334,-120.82185,127.27,128.035,237.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,1.9000000000000012,0.7202941176470588,0.9500000000000006,0.049999999999998046,0.5454545454545455,0.5833333333333334,1.0,median,0.8502994011976048,0.5284431137724551,1948
136,1996-09-30,San Joaquin River,13290.0,1996.0,2.0,2165226.0,130.77,129.765,72.485,-66.0,36943.0,37.3821,-120.82935,128.975,130.415,235.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.4000000000000057,0.5921052631578948,0.20000000000000284,0.5500000000000003,0.6315789473684211,0.6363636363636365,1.0,median,0.6392215568862275,0.6803892215568862,1594
146,1997-03-31,San Joaquin River,13833.5,1997.0,1.0,2138990.0,128.35500000000002,127.41,82.94,-50.150000000000006,36510.0,37.3317,-120.81825,127.315,128.035,236.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,1.7000000000000028,0.7000000000000001,0.8500000000000014,1.2999999999999998,0.6304347826086957,0.7000000000000001,1.0,median,0.8166167664670658,0.6781437125748503,1910
156,1997-09-30,San Joaquin River,13591.0,1997.0,2.0,2224085.0,123.27,122.27,63.14,-73.0,37819.0,37.53658,-120.8907,122.27,122.84,237.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.7000000000000028,0.6153846153846154,0.3500000000000014,1.6499999999999986,0.7000000000000001,0.6666666666666667,1.0,median,0.6661676646706587,0.7926646706586826,1393
166,1998-03-31,San Joaquin River,13843.0,1998.0,1.0,2130213.0,147.46,147.41,90.33,-55.620000000000005,36378.5,37.31825,-120.70365000000001,147.41,147.625,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,3.0,0.8,1.5,2.4124999999999996,0.7692307692307692,0.8421052631578948,1.0,median,0.9491017964071856,0.9049401197604791,1320
176,1998-09-30,San Joaquin River,13977.0,1998.0,2.0,2132576.0,147.8,147.41,86.09,-55.0,36442.0,37.3277,-120.7068,147.42,147.8,226.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,2.8,0.7884615384615385,1.4,3.45,0.8888888888888888,0.9166666666666667,1.0,median,0.9341317365269461,0.9865269461077845,1283
186,1999-03-31,San Joaquin River,14350.0,1999.0,1.0,2130041.0,142.59,142.3,93.69,-44.9,36375.0,37.318,-120.7229,142.28,142.5,217.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,1.899999999999995,0.7000000000000001,0.9499999999999975,4.674999999999999,0.875,0.9090909090909092,1.0,median,0.8166167664670658,0.9797904191616766,1317
196,1999-09-30,San Joaquin River,14483.0,1999.0,2.0,2130380.0,145.32,144.44,83.83,-56.1,36382.0,37.32003,-120.7574,144.44,145.25,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.2250000000000014,0.42,-0.6125000000000007,3.15,0.875,0.8461538461538461,1.0,median,0.30988023952095806,0.9797904191616766,1247
206,2000-03-31,San Joaquin River,13832.0,2000.0,1.0,2160851.0,124.02,123.27,85.4,-45.1,36857.0,37.3735,-120.8477,122.8,124.02,229.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.09999999999999964,0.5384615384615384,-0.04999999999999982,2.8000000000000007,0.8,0.823529411764706,1.0,median,0.5643712574850299,0.9348802395209581,1883
216,2000-09-30,San Joaquin River,4812.5,2000.0,2.0,2324840.0,59.405,58.43,-7.77,-61.45,39875.5,37.91888,-121.2038,58.35,59.325,213.5,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.8000000000000114,0.6976744186046513,0.4000000000000057,4.9,0.8947368421052633,0.8796551724137931,1.0,median,0.8098802395209581,0.9902694610778443,536
226,2001-03-31,San Joaquin River,14145.0,2001.0,1.0,2166247.5,123.245,122.3,81.655,-47.6,36971.5,37.385850000000005,-120.8567,121.68,122.905,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,0.20000000000000018,0.5833333333333333,0.10000000000000009,2.862500000000006,0.8260869565217391,0.7692307692307692,1.0,median,0.625748502994012,0.9491017964071856,1814
236,2001-09-30,San Joaquin River,13118.5,2001.0,2.0,2239867.0,106.75,105.85,64.36500000000001,-31.3,38273.0,37.60207,-120.97569999999999,105.715,106.725,220.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.9000000000000004,0.29061583577712613,-0.9500000000000002,1.6999999999999993,0.7445652173913043,0.7247474747474748,1.0,median,0.09730538922155689,0.8532934131736527,1374
246,2002-03-31,San Joaquin River,10737.0,2002.0,1.0,2258035.0,104.59,102.65,62.7,-47.2,38616.0,37.65977,-120.9754,102.65,104.59,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-1.0,0.43231791113147044,-0.5,2.3499999999999988,0.7083333333333335,0.7000000000000001,1.0,median,0.34880239520958084,0.8061377245508982,1169
256,2002-09-30,San Joaquin River,8452.0,2002.0,2.0,2313719.5,74.27,73.27,-0.53,-62.8,39742.0,37.8764,-121.1579,73.25,73.94,220.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-0.5999999999999996,0.44642857142857145,-0.2999999999999998,2.4000000000000057,0.7142857142857143,0.7272727272727274,1.0,median,0.3929640718562874,0.8151197604790419,691
266,2003-03-31,San Joaquin River,13948.0,2003.0,1.0,2209965.0,127.93,127.285,69.14,-66.35,37476.5,37.4777,-120.871,126.075,127.86,228.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.7000000000000011,0.46666666666666673,-0.35000000000000053,2.0500000000000043,0.7142857142857143,0.65,1.0,median,0.437874251497006,0.8151197604790419,1512
276,2003-09-30,San Joaquin River,14954.5,2003.0,2.0,2279746.0,100.845,99.975,26.351,-84.25,39211.5,37.72843,-121.06675,99.975,100.845,228.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.6500000000000004,0.3135593220338983,-0.8250000000000002,0.25,0.6,0.5508620689655173,1.0,median,0.12874251497005987,0.6205089820359282,910
286,2004-03-31,San Joaquin River,14993.0,2004.0,1.0,2131780.0,126.0,125.255,80.92,-35.7,36412.5,37.3243,-120.84100000000001,125.24,125.945,229.5,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-1.0,0.4444444444444444,-0.5,0.8000000000000003,0.5882352941176471,0.576923076923077,1.0,median,0.38023952095808383,0.594311377245509,1902
296,2004-09-30,San Joaquin River,24432.5,2004.0,2.0,2242290.5,106.63499999999999,105.80000000000001,60.205,-15.8,38335.0,37.62123,-121.0129,105.685,106.485,220.5,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-0.5999999999999943,0.45096153846153847,-0.29999999999999716,0.8449999999999998,0.5714285714285714,0.5625,1.0,median,0.4041916167664671,0.5711077844311377,1030
306,2005-03-31,San Joaquin River,15126.0,2005.0,1.0,2131900.0,127.4,127.26,80.12,-38.0,36415.0,37.3243,-120.8196,127.0,127.37,230.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,0.0,0.5555555555555556,0.0,0.5249999999999999,0.6,0.6,1.0,median,0.5845808383233533,0.6205089820359282,1947
316,2005-09-30,San Joaquin River,24376.0,2005.0,2.0,2233200.75,110.4,109.3,44.61,-21.85,38079.5,37.61365,-121.0128,109.20500000000001,110.18,224.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.5499999999999998,0.6666666666666666,0.2749999999999999,0.7749999999999999,0.6875,0.689655172413793,1.0,median,0.7470059880239521,0.7784431137724551,1020
326,2006-03-31,San Joaquin River,14989.0,2006.0,1.0,2138091.0,128.43,127.69,80.7,-35.7,36483.0,37.331,-120.81909,127.66,128.41,228.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,0.30000000000000027,0.6153846153846155,0.15000000000000013,0.9000000000000004,0.6666666666666667,0.6346153846153846,1.0,median,0.6676646706586826,0.7529940119760479,1865
336,2006-09-30,San Joaquin River,15699.5,2006.0,2.0,2083125.5,127.9,127.33500000000001,75.055,-34.9,35884.5,37.24715,-120.8549,127.27,127.79,235.5,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-0.20000000000000284,0.5192307692307693,-0.10000000000000142,0.75,0.71875,0.7142857142857143,1.0,median,0.531437125748503,0.8218562874251497,1608
346,2007-03-31,San Joaquin River,15453.5,2007.0,1.0,2138245.5,127.59,127.39,80.945,-36.0,36487.5,37.33115,-120.813365,127.36,127.45500000000001,231.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.5,0.4755952380952381,-0.25,0.43125000000000036,0.6,0.5333333333333333,1.0,median,0.45209580838323354,0.6205089820359282,1838
356,2007-09-30,San Joaquin River,24365.0,2007.0,2.0,2069533.0,116.29,115.1,61.1,-26.2,35661.0,37.2041,-120.9469,115.09,116.29,220.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.0199999999999996,0.375,-0.5099999999999998,0.20000000000000018,0.5909090909090909,0.5833333333333334,1.0,median,0.22080838323353294,0.5973053892215568,1325
366,2008-03-31,San Joaquin River,15328.0,2008.0,1.0,2140745.0,124.0,122.8,77.6,-36.0,36528.0,37.3352,-120.84479,122.43,123.87,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.9000000000000057,0.4375,-0.45000000000000284,0.027500000000001634,0.5,0.5,1.0,median,0.3562874251497006,0.4408682634730539,1703
376,2008-09-30,San Joaquin River,14755.0,2008.0,2.0,2168092.0,118.4,117.4,69.23,-29.4,37011.0,37.3899,-120.8766,117.38,118.38,223.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.6500000000000004,0.33333333333333337,-0.8250000000000002,-0.30000000000000027,0.5,0.5,1.0,median,0.16541916167664672,0.4408682634730539,1489
386,2009-03-31,San Joaquin River,13985.0,2009.0,1.0,2222893.0,121.78,121.3,50.4,-67.3,37772.0,37.5321,-120.8977,121.3,121.41,225.5,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-2.100000000000005,0.3300943396226415,-1.0500000000000025,-2.1500000000000004,0.35714285714285715,0.3333333333333333,1.0,median,0.1467065868263473,0.19086826347305388,1221
396,2009-09-30,San Joaquin River,14768.5,2009.0,2.0,2247300.5,107.91999999999999,107.28,43.415,-60.5,38461.5,37.637365,-120.939695,107.28,107.63499999999999,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-1.3000000000000007,0.3902439024390244,-0.6500000000000004,-1.5,0.3666666666666667,0.4068287037037037,1.0,median,0.2410179640718563,0.21107784431137724,1194
406,2010-03-31,San Joaquin River,14467.0,2010.0,1.0,2233507.0,112.39,111.37,53.06,-59.2,38101.0,37.5746,-120.91217,111.37,112.39,223.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.20000000000000284,0.5277777777777778,-0.10000000000000142,-1.75,0.3333333333333333,0.35714285714285715,1.0,median,0.5411676646706587,0.1437125748502994,1315
416,2010-09-30,San Joaquin River,15001.0,2010.0,2.0,2234457.0,107.5,107.28,58.53,-31.07,38130.0,37.5788,-120.90802,107.28,107.5,215.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.35000000000000075,0.6380718954248366,0.17500000000000038,-0.784375,0.47338935574229696,0.5333333333333333,1.0,median,0.7005988023952096,0.38323353293413176,757
426,2011-03-31,San Joaquin River,13998.0,2011.0,1.0,2148085.0,135.26,134.34,68.6,-55.9,36681.0,37.3513,-120.77349,134.3,135.25,230.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,1.0,0.6892720306513409,0.5,-2.0,0.41666666666666674,0.4,1.0,median,0.7874251497005988,0.2994011976047904,1093
436,2011-09-30,San Joaquin River,14775.0,2011.0,2.0,2249047.0,104.38,103.0,49.4,-44.9,38505.0,37.6429,-120.97633,103.38,104.65,226.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,1.5,0.7444334487877289,0.75,0.5,0.6363636363636365,0.7222222222222222,1.0,median,0.8877245508982036,0.6916167664670658,1181
446,2012-03-31,San Joaquin River,15667.0,2012.0,1.0,2224546.0,118.405,117.408,55.9,-61.0,37835.0,37.5366,-120.8993,117.41,118.28,233.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-0.40000000000000036,0.5175492610837438,-0.20000000000000018,-0.6125000000000007,0.4761904761904762,0.40909090909090917,1.0,median,0.5284431137724551,0.3884730538922156,1259
456,2012-09-30,San Joaquin River,25671.0,2012.0,2.0,2297071.0,82.1,80.36,17.97,-58.9,39553.0,37.8125,-121.09429,82.2,82.55,237.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-2.6000000000000014,0.27083333333333337,-1.3000000000000007,-0.20924999999999994,0.5,0.5,1.0,median,0.07634730538922156,0.4408682634730539,837
466,2013-03-31,San Joaquin River,18364.0,2013.0,1.0,2250703.0,117.31,114.1,38.685,-71.6,38532.0,37.64741,-120.9379,114.31,115.51,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-2.0,0.35294117647058826,-1.0,-1.9224999999999999,0.3636363636363637,0.33333333333333337,1.0,median,0.19086826347305388,0.20134730538922155,1135
476,2013-09-30,San Joaquin River,21801.0,2013.0,2.0,2273633.0,99.28,97.41,37.57,-63.05,39063.0,37.70354,-120.9943,98.19,99.32,232.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-2.799999999999997,0.2830188679245283,-1.3999999999999986,-2.5500000000000043,0.375,0.35714285714285715,1.0,median,0.08682634730538923,0.2275449101796407,1007
486,2014-03-31,San Joaquin River,26222.0,2014.0,1.0,2224542.0,134.0,132.41,46.27,-72.0,37835.0,37.53675,-120.8816,132.47,133.47,240.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-2.6999999999999993,0.2857142857142857,-1.3499999999999996,-6.0,0.2413793103448276,0.2222222222222222,1.0,median,0.09056886227544911,0.0748502994011976,1029
496,2014-09-30,San Joaquin River,27558.0,2014.0,2.0,2249703.0,103.35,102.41,42.480000000000004,-50.31,38522.0,37.64561,-120.951,102.41,103.35,225.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-4.0,0.19006568144499178,-2.0,-5.665000000000002,0.2413793103448276,0.25,1.0,median,0.017964071856287425,0.0748502994011976,863
506,2015-03-31,San Joaquin River,27637.0,2015.0,1.0,2243088.0,114.5,112.83,48.31,-63.0,38358.0,37.6233,-120.95072,112.83,114.5,256.5,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-1.9099999999999966,0.3375,-0.9549999999999983,-5.399999999999999,0.23333333333333336,0.2222222222222222,1.0,median,0.1721556886227545,0.07035928143712575,723
516,2015-09-30,San Joaquin River,32963.0,2015.0,2.0,2223415.25,124.4,123.88499999999999,37.2255,-75.035,37792.0,37.531000000000006,-120.911775,123.88499999999999,124.4,260.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-3.700000000000003,0.22033898305084745,-1.8500000000000014,-6.147500000000001,0.2142857142857143,0.2173913043478261,1.0,median,0.029940119760479042,0.06362275449101797,976
526,2016-03-31,San Joaquin River,32436.0,2016.0,1.0,2231064.0,122.1,120.38,41.96,-65.9,38018.0,37.5621,-120.9296,120.38,122.1,265.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,-1.33,0.38888888888888884,-0.665,-7.3499999999999925,0.17241379310344826,0.2,1.0,median,0.23802395209580837,0.04116766467065868,967
536,2016-09-30,San Joaquin River,38175.0,2016.0,2.0,2226934.0,125.37,124.52,39.1,-73.4,37898.0,37.5473,-120.91111,124.55,125.52,260.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,0.43100000000000094,0.6041666666666667,0.21550000000000047,-4.149999999999999,0.25,0.3,1.0,median,0.6541916167664671,0.08308383233532934,947
546,2017-03-31,San Joaquin River,33651.0,2017.0,1.0,2218697.5,127.1,125.0,47.7,-62.9,37686.0,37.51358,-120.90866,125.9,127.1,260.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,2.8000000000000114,0.7916666666666667,1.4000000000000057,-1.8575000000000008,0.33333333333333337,0.4,1.0,median,0.938622754491018,0.1631736526946108,1007
556,2017-09-30,San Joaquin River,47552.5,2017.0,2.0,2228313.5,124.6,124.185,43.53,-65.815,37927.0,37.5506,-120.927335,124.195,124.6,260.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,3.1650000000000027,0.8255578093306288,1.5825000000000014,-0.1687499999999993,0.5,0.5345238095238096,1.0,median,0.9715568862275449,0.4408682634730539,928
566,2018-03-31,San Joaquin River,48519.5,2018.0,1.0,2226286.5,127.0,125.45,46.614999999999995,-62.39,37880.5,37.545615,-120.916175,125.90700000000001,127.0,270.0,7.0,19.0,63347216942.612625,1559140.6492152389,3.0,31.0,0.0019999999999988916,0.5444664031620554,0.0009999999999994458,-0.36125000000000185,0.5,0.4285714285714286,1.0,median,0.5718562874251497,0.4408682634730539,900
576,2018-09-30,San Joaquin River,39886.5,2018.0,2.0,2214387.25,129.46,128.15,43.265,-75.96000000000001,37562.0,37.49707,-120.8999,128.0625,129.71,265.0,7.0,19.0,63347216942.612625,1559140.6492152389,9.0,30.0,-0.7999999999999972,0.4444444444444444,-0.3999999999999986,-0.7957499999999991,0.5,0.4,1.0,median,0.38023952095808383,0.4408682634730539,932
